10.202.82.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.18.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.68.254/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.205.30.58/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.205.30.57/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.221.12.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.242.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.222.1.252/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.220.33.253/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.220.36.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.203.90.10/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.207.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.59.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.241.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.117.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.25.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.33.252/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.12.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.202.250/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.54.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.212.254/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.49.253/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.116.253/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.212.2.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.65.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.210.6.252/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.8.249/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.211.28.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.14.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.213.20.250/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.210.2.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.211.51.241/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.212.6.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.210.74.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.210.11.242/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.211.4.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.211.8.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.12.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.6.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.212.12.250/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.254.71.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.34.254/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.213.56.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.210.26.252/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.213.8.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.212.24.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.213.42.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.41.18.5/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.41.18.6/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.39.241/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.45.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.72.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.210.11.244/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.209.45.250/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.205.30.59/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.203.90.31/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.153.61/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.202.22.249/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.9.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.10.252/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.17.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.114.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.53.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.216.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.239.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.211.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.219.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.201.205.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.211.2.253/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.122.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.200.24.251/32,Grupo_ON-Premise_Contr_Dominio_Sedes
10.90.0.0/15,Grupo_On-Premise_UsuariosLAN
10.92.0.0/15,Grupo_On-Premise_UsuariosLAN
10.200.0.0/16,Grupo_On-Premise_UsuariosLAN
10.201.0.0/18,Grupo_On-Premise_UsuariosLAN
10.201.64.0/19,Grupo_On-Premise_UsuariosLAN
10.201.134.0/23,Grupo_On-Premise_UsuariosLAN
10.201.160.0/19,Grupo_On-Premise_UsuariosLAN
10.201.192.0/18,Grupo_On-Premise_UsuariosLAN
10.202.0.0/21,Grupo_On-Premise_UsuariosLAN
10.202.12.0/22,Grupo_On-Premise_UsuariosLAN
10.202.128.0/17,Grupo_On-Premise_UsuariosLAN
10.202.16.0/22,Grupo_On-Premise_UsuariosLAN
10.202.20.0/22,Grupo_On-Premise_UsuariosLAN
10.202.24.0/21,Grupo_On-Premise_UsuariosLAN
10.202.32.0/19,Grupo_On-Premise_UsuariosLAN
10.202.64.0/18,Grupo_On-Premise_UsuariosLAN
10.209.0.0/16,Grupo_On-Premise_UsuariosLAN
10.210.0.0/16,Grupo_On-Premise_UsuariosLAN
10.211.0.0/16,Grupo_On-Premise_UsuariosLAN
10.212.0.0/16,Grupo_On-Premise_UsuariosLAN
10.213.0.0/16,Grupo_On-Premise_UsuariosLAN
10.214.0.0/16,Grupo_On-Premise_UsuariosLAN
10.217.0.0/16,Grupo_On-Premise_UsuariosLAN
10.220.0.0/16,Grupo_On-Premise_UsuariosLAN
10.221.0.0/16,Grupo_On-Premise_UsuariosLAN
10.222.0.0/16,Grupo_On-Premise_UsuariosLAN
10.254.0.0/16,Grupo_On-Premise_UsuariosLAN
10.240.0.0/16,Grupo_On-Premise_UsuariosLAN
10.99.0.0/19,Grupo_UsuariosVPNcliente
10.99.32.0/19,Grupo_UsuariosVPNcliente
192.168.0.0/16,Grupo_On-Premise_ProveedoresSoluciones 
172.16.0.0/12,Grupo_On-Premise_ProveedoresSoluciones 
10.2.2.1/32,Grupo_On-Premise_ProveedoresSoluciones 
10.90.20.25/32,Grupo_On-Premise_ProveedoresSoluciones 
10.94.84.0/24,Grupo_On-Premise_ProveedoresSoluciones 
10.127.5.0/24,Grupo_On-Premise_ProveedoresSoluciones 
129.39.55.0/24,Grupo_On-Premise_ProveedoresSoluciones 
129.39.170.0/24,Grupo_On-Premise_ProveedoresSoluciones 
10.201.140.0/24,Grupo_On-premise_Monitoreo
10.204.4.0/24,Grupo_On-premise_Monitoreo
10.201.76.0/22,Grupo_On-Premise_UsuariosSoluciones
10.214.0.0/16,Grupo_On-Premise_UsuariosSoluciones
10.201.132.0/23,Grupo_On-Premise_UsuariosAdmin
10.217.192.0/20,Grupo_On-Premise_UsuariosAdmin
10.201.120.0/24,Grupo_On-Premise_UsuariosAdmin
10.231.0.0/20,Grupo_On-Premise_UsuariosAdmin
10.204.2.0/24,Grupo_On-Premise_UsuariosAdmin
10.49.0.0/16,Grupo_Nube_Telco
